Year,Wine ID,User Rating,Note,CreatedAt,Winery,Wine,Rating,num_review
2020,2468359,4.5,"Smooth as velvet, dark fruit, creamy mocha and vanilla. Christmas on the farm 2020",2020-12-27T00:31:01.000Z,Casal Branco,Lobo e Falcão Wolf & Falcon Tinto 2020,4.0,1734
2020,2468359,4.5,"Still a great wine, highly recommend. Complex, bodied and tasty.",2021-02-21T12:18:46.000Z,Casal Branco,Lobo e Falcão Wolf & Falcon Tinto 2020,4.0,1734
2020,2468359,4.0,"Blackcurrant jam, morello cherry, vanilla and chocolate with a little liquorice maybe. Medium dry and smooth tannins. Full bodied and very drinkable",2020-12-21T21:17:00.000Z,Casal Branco,Lobo e Falcão Wolf & Falcon Tinto 2020,4.0,1734
2020,2468359,4.0,"Ripe aromas of cherry, plum and blackberry. Same in the mouth. Medium to full bodied with a velvety texture. Very pleasant finish. ",2021-11-19T03:07:20.000Z,Casal Branco,Lobo e Falcão Wolf & Falcon Tinto 2020,4.0,1734
2020,2468359,1.0,For the effort of botteling. N-OK,2021-06-21T18:31:23.000Z,Casal Branco,Lobo e Falcão Wolf & Falcon Tinto 2020,4.0,1734
2020,2468359,4.5,"Silky smooth, cherry",2020-12-21T18:28:54.000Z,Casal Branco,Lobo e Falcão Wolf & Falcon Tinto 2020,4.0,1734
2020,2468359,4.0,Lush with red currant and strawberry strong fruit flavors. Charcoal and ash follows in a smooth finish. This one is  a consistently great wine.,2021-03-04T01:58:56.000Z,Casal Branco,Lobo e Falcão Wolf & Falcon Tinto 2020,4.0,1734
2020,2468359,4.5,Rich juicy lots of structure,2021-01-01T02:43:19.000Z,Casal Branco,Lobo e Falcão Wolf & Falcon Tinto 2020,4.0,1734
2020,2468359,4.5,"Amazing Portuguese wine. Sweat red with hints of cinnamon and vanilla, very recommended.",2021-05-08T19:47:56.000Z,Casal Branco,Lobo e Falcão Wolf & Falcon Tinto 2020,4.0,1734
2020,2468359,4.5,Excellent taste of black currant. Very easy to drink. ,2020-11-26T19:16:52.000Z,Casal Branco,Lobo e Falcão Wolf & Falcon Tinto 2020,4.0,1734
2020,2468359,4.5,Another superb portugese red!,2021-02-13T20:26:09.000Z,Casal Branco,Lobo e Falcão Wolf & Falcon Tinto 2020,4.0,1734
2020,2468359,4.5,An excellent birthday treat. ,2020-09-24T17:17:13.000Z,Casal Branco,Lobo e Falcão Wolf & Falcon Tinto 2020,4.0,1734
2020,2468359,4.5,Very nice and great price ,2020-04-14T11:19:13.000Z,Casal Branco,Lobo e Falcão Wolf & Falcon Tinto 2020,4.0,1734
2020,2468359,4.5,Really nice wine from Portugal. A lot of sweet notes. Easy to drink. Great value for money ,2021-04-16T06:25:21.000Z,Casal Branco,Lobo e Falcão Wolf & Falcon Tinto 2020,4.0,1734
2020,2468359,4.5,Very good red!,2021-02-17T20:24:29.000Z,Casal Branco,Lobo e Falcão Wolf & Falcon Tinto 2020,4.0,1734
2020,2468359,4.5,Lovely blend. easy drink on its own. Oak vanilla strawberry ,2021-01-08T22:48:32.000Z,Casal Branco,Lobo e Falcão Wolf & Falcon Tinto 2020,4.0,1734
2020,2468359,4.0,"Very approachable, ripe berry fruit and a bit floral on the nose, sweet blackcurrants on the palate with a nice bit of backbone. Fine value. ",2021-03-27T19:05:43.000Z,Casal Branco,Lobo e Falcão Wolf & Falcon Tinto 2020,4.0,1734
2020,2468359,4.0,Amazing one! It tastes to vanilla and blueberry with a small presence of chocolate. Ideal for dessert and take it with chocolate! Nice sweet one! ,2020-07-06T12:56:38.000Z,Casal Branco,Lobo e Falcão Wolf & Falcon Tinto 2020,4.0,1734
2020,2468359,4.0,"Aromatic wine that hits you with ripe black cherry, oak and smoke. Full bodied, smooth tannins with spice on the finish. Great value. 
",2020-08-01T18:09:19.000Z,Casal Branco,Lobo e Falcão Wolf & Falcon Tinto 2020,4.0,1734
2020,2468359,4.5,"Aroma: Black cherry, violets and toasty oak spice notes.
Taste: Velvety texture, ripe black cherry and strawberry, layered with notes of black plum and earthy cinnamon.
Grape: Portuguese red blend.
Wine Style: Rich red
Pairings: Red Meat, burgers or healthy meaty stews.
Cheers and happy thanksgiving 🍁🦃🍷",2019-11-28T19:53:24.000Z,Casal Branco,Lobo e Falcão Wolf & Falcon Tinto 2020,4.0,1734
2020,2468359,4.5,"Strong blackcurrant aroma and deep rich red color. Bold, velvety and well balanced with dark fruit mainly plum and soft cherry. Finishes out with mocha and cinnamon. This a phenomenal wine with some very unique tastes. The fruit and tannins balance out nicely and the wine finishes strong and smooth.",2019-12-16T01:27:19.000Z,Casal Branco,Lobo e Falcão Wolf & Falcon Tinto 2020,4.0,1734
2020,2468359,4.5,"Bottle said dark fruits with vanilla and mocha..I got strong red raspberry, very tannic but creamy with a coffee nose and aftertaste.",2019-12-17T20:49:51.000Z,Casal Branco,Lobo e Falcão Wolf & Falcon Tinto 2020,4.0,1734
2020,2468359,4.0,"Dinner at friends, as a belated Birthday gift for Claire. This is a nice wine we have had before. Always a fun wine 🍷 and food friendly

 Our friend, the chef, prepared surf/turf (steak, red snapper and salmon) over mixed rice with a Chardonnay based cream sauce. Soft and hard cheese platter before and Carmel Sea Salt and Red Velvet cheesecakes after Compliments of Mark. 

 Plumy Blackberry Mocha Vanilla Floral Strawberry notes Spicy/oaky on the palate. Smooth with a rich lingering dark fruit driven finish",2017-08-14T01:13:46.000Z,Casal Branco,Lobo e Falcão Wolf & Falcon Tinto 2020,4.0,1734
2020,2468359,4.5,"here is a nice surprise, this Portuguese red wine is one to try. At $12 per bottle, it has very smooth, dark fruit flavor and a touch of vanilla. ",2018-10-18T21:38:39.000Z,Casal Branco,Lobo e Falcão Wolf & Falcon Tinto 2020,4.0,1734
2020,2468359,4.0,"A lovely blend that gives a warm, satisfying richness of dark and spicy fruit 🍷",2021-01-24T21:36:55.000Z,Casal Branco,Lobo e Falcão Wolf & Falcon Tinto 2020,4.0,1734
2020,2468359,4.5,An excellent smooth red with tons of character. Purple colour with a sweet cherry and plum nose. The smooth damson finish has a wood smoke hint. Complex smooth red a slightly sweet Dao like red,2021-09-25T18:27:44.000Z,Casal Branco,Lobo e Falcão Wolf & Falcon Tinto 2020,4.0,1734
2020,2468359,4.5,"Well worth is has cherry, smooth dry",2020-12-04T23:51:37.000Z,Casal Branco,Lobo e Falcão Wolf & Falcon Tinto 2020,4.0,1734
2020,2468359,5.0,"Laithewaites advent calendar.  Per bottle, smooth as velvet, dark fruits, wrapped in creamy mocha & vanilla. I really liked it & wanted more but had such a small bottle😔",2021-12-16T00:46:48.000Z,Casal Branco,Lobo e Falcão Wolf & Falcon Tinto 2020,4.0,1734
2020,2468359,4.5,"Chocolate, cinnamon, cherry, ",2020-09-06T07:12:03.000Z,Casal Branco,Lobo e Falcão Wolf & Falcon Tinto 2020,4.0,1734
2020,2468359,4.5,"Chocolate vanilla and blackberries with strong fruity tones very deep and plummy so easy to drink, awesome for the price 👍",2019-10-20T20:46:38.000Z,Casal Branco,Lobo e Falcão Wolf & Falcon Tinto 2020,4.0,1734
2020,2468359,4.1," Dry smooth, cherries vanilla and plums, great with a chilli or bbq. Looking forward to my next bottle 😜",2022-10-08T17:20:20.000Z,Casal Branco,Lobo e Falcão Wolf & Falcon Tinto 2020,4.0,1734
2020,2468359,4.5,"Notes of dark fruit, mocha, and vanilla. Very smooth and light bodied red. Would absolutely drink again. ",2019-12-17T00:30:23.000Z,Casal Branco,Lobo e Falcão Wolf & Falcon Tinto 2020,4.0,1734
2020,2468359,4.5,Dark red color; mostly berry aroma with a hint of cinnamon; full-body with a smooth feel and lingering berry flavor.,2020-06-13T01:27:52.000Z,Casal Branco,Lobo e Falcão Wolf & Falcon Tinto 2020,4.0,1734
2020,2468359,4.5,"Vanilla, cinnamon and red fruit. Slightly acidic. Very good wine. One of the best I've had in a while. ",2020-04-30T12:36:26.000Z,Casal Branco,Lobo e Falcão Wolf & Falcon Tinto 2020,4.0,1734
2020,2468359,4.5,"Rich, bold and full of fruity flavor! Delicious smooth finish and extraordinarily quaffable. 
Fabulous for the price!",2020-12-20T20:14:06.000Z,Casal Branco,Lobo e Falcão Wolf & Falcon Tinto 2020,4.0,1734
2020,2468359,4.5,"Purple hues, lots of black fruit on the nose, a warming silky mouthfeel with sweet black plums and damsons with a hint of smoke on the finish, not quite bonfire more like oak smoke from the night before, very pleasant surprise from Laithwaites",2019-05-23T19:37:07.000Z,Casal Branco,Lobo e Falcão Wolf & Falcon Tinto 2020,4.0,1734
2020,2468359,4.5,"Velvety, smooth, deep ripe red fruits of strawberries and cherries. Long vanilla after taste. ",2020-11-21T16:59:11.000Z,Casal Branco,Lobo e Falcão Wolf & Falcon Tinto 2020,4.0,1734
2020,2468359,4.0,"3,8/5 Vino con sabor frutal (frutas del bosque) y marcado por el sabor dulzón. Buen paso por boca.

Wine with a fruity flavor and marked by the sweet taste.  Good passage through the mouth.",2021-06-12T19:51:19.000Z,Casal Branco,Lobo e Falcão Wolf & Falcon Tinto 2020,4.0,1734
2020,2468359,4.0,"This is probably the best Portuguese wine I have had.  Very well balanced and easy drinking.  Not as hearty as many from the region, but plenty of flavor and a nice finish.",2020-07-06T22:45:39.000Z,Casal Branco,Lobo e Falcão Wolf & Falcon Tinto 2020,4.0,1734
2020,2468359,4.0,"Lots of red fruit, cherries and vanilla, really easy going and low in tannins, however very well balanced, round in the mounth and rather long finess. Nice!! Good price for value",2020-12-06T14:13:41.000Z,Casal Branco,Lobo e Falcão Wolf & Falcon Tinto 2020,4.0,1734
2020,2468359,4.0,"Bouquet of leather, dried fruit and cherries. Deep red color with heavy legs. Flavors of cherries, pine, black pepper and port. Medium tannins with a nice tart finish. 4.0 Advent Calendar WSJ.",2020-12-24T04:16:30.000Z,Casal Branco,Lobo e Falcão Wolf & Falcon Tinto 2020,4.0,1734
2020,2468359,5.0,"WOW, excellent red, smooth, fruity with a momentary sweet taste.  Leading to a long spicy, mildly dry finish.  Excellent alone or with food, both simple salad or spicy heavier foods.",2020-11-03T18:39:14.000Z,Casal Branco,Lobo e Falcão Wolf & Falcon Tinto 2020,4.0,1734
2020,2468359,4.5,"Yum! Love this! Straight out of the bottle was delicious! Vanilla, peppery, mocha.",2020-10-22T01:49:23.000Z,Casal Branco,Lobo e Falcão Wolf & Falcon Tinto 2020,4.0,1734
2020,2468359,4.0,Easy drinking medium plus body medium low tannins and medium acidity.  Black fruits of plum blackberry and currants.  Red fruits of cherry.  Oak is expressed as vanilla and some chocolate 🍫. ,2021-09-17T16:40:02.000Z,Casal Branco,Lobo e Falcão Wolf & Falcon Tinto 2020,4.0,1734
2020,2468359,4.0,WSJ Wine delivers again! Smooth rich beautiful dark fruit and love Portuguese wines. Jim gives a 4.0 I say 4.2 so consistent with consensus 😊 at our cafe table in our beautiful yard.,2020-07-02T01:08:21.000Z,Casal Branco,Lobo e Falcão Wolf & Falcon Tinto 2020,4.0,1734
2020,2468359,4.0,"Dry wine with a nice full body, fruity flavor but not overpowering, very smooth from start through finish.  Glad I have a second bottle.",2014-12-21T18:28:39.000Z,Casal Branco,Lobo e Falcão Wolf & Falcon Tinto 2020,4.0,1734
2020,2468359,4.0,"'Smooth as velvet, it has lashings of dark fruit all wrapped up in creamy mocha and vanilla' (label). Enjoyed a bottle at systemic spring school ",2017-04-27T19:15:18.000Z,Casal Branco,Lobo e Falcão Wolf & Falcon Tinto 2020,4.0,1734
2020,2468359,4.0,Nose has strong cherries with hints of baking bread. Cherries carry through to the palette. Nice spices and subtle tartness to it.,2015-08-21T21:28:41.000Z,Casal Branco,Lobo e Falcão Wolf & Falcon Tinto 2020,4.0,1734
2020,2468359,4.0,"Easy drinking, blueberry/cherry flavours, light in weight but mouth filling. Goes well with rare/medium rare roast beef and raspberry tiramisu!",2016-10-23T13:51:44.000Z,Casal Branco,Lobo e Falcão Wolf & Falcon Tinto 2020,4.0,1734
2020,2468359,4.0,A wonderful wine that's so enjoyable and yet so complex.  The nose is bursting with fresh berries and on the palate jammy fruit with coco notes.,2018-06-18T02:56:57.000Z,Casal Branco,Lobo e Falcão Wolf & Falcon Tinto 2020,4.0,1734
2020,2468359,4.0,"Scents of being in a plum & damson orchard and leaps into smooth, intense dark berry fruits & cherry in the mouth ....... then, there is a tell-tale heart.
In two minds about this one and suspect all is not what it seems - is this a dream within a dream?
Would prefer a cask of amontillado to this as it’s more pit than pendulum.
For me, it’s not a repeat buy - Quoth the raven - “nevermore”!
Summary: An Edgar Allen Poe wine!",2018-08-08T17:24:56.000Z,Casal Branco,Lobo e Falcão Wolf & Falcon Tinto 2020,4.0,1734
2020,2468359,4.5,"This wine is absolutely delicious. Dark fruit, vanilla, and very smooth. I definitely want to have this again!",2019-12-16T02:01:16.000Z,Casal Branco,Lobo e Falcão Wolf & Falcon Tinto 2020,4.0,1734
2020,2468359,4.5,"Black cherry, chocolate, smooth, great balance. Decanted for an hour. Amazing long finish. So good. ",2019-12-15T00:14:15.000Z,Casal Branco,Lobo e Falcão Wolf & Falcon Tinto 2020,4.0,1734
2020,2468359,4.5,Fruity. Dry and sweet  vanilla cherry dark fruit,2019-12-17T02:19:39.000Z,Casal Branco,Lobo e Falcão Wolf & Falcon Tinto 2020,4.0,1734
2020,2468359,4.5,Very good. Soft fruity and very good finish. ,2019-07-18T20:32:38.000Z,Casal Branco,Lobo e Falcão Wolf & Falcon Tinto 2020,4.0,1734
2020,2468359,3.5,"Nice wine ,lots of dark fruit, smooth , strong vanilla . Sweeter than I remember a couple of years ago.  3.7, laithwaites MBA.",2020-06-07T18:12:32.000Z,Casal Branco,Lobo e Falcão Wolf & Falcon Tinto 2020,4.0,1734
2020,2468359,4.5,Fruity and full bodied. Wonderful!,2020-01-18T22:21:22.000Z,Casal Branco,Lobo e Falcão Wolf & Falcon Tinto 2020,4.0,1734
2020,2468359,4.5,"Full bodied, subtle vanilla and coffee, very rich fruit flavor.",2020-01-20T00:03:23.000Z,Casal Branco,Lobo e Falcão Wolf & Falcon Tinto 2020,4.0,1734
2020,2468359,3.5,"Pandemic wine #3. There are 9 people in my house in NY, where the cap is 10. If you know two other people, come over. Lets stick it to the man!!",2020-11-14T23:15:32.000Z,Casal Branco,Lobo e Falcão Wolf & Falcon Tinto 2020,4.0,1734
2020,2468359,5.0,"Macy's Advent Calendar Day 15. Delicious red dry wine. Texture best described as creamy, but in a good way. Pepper, spices, cherry, vanilla.",2019-12-16T02:59:52.000Z,Casal Branco,Lobo e Falcão Wolf & Falcon Tinto 2020,4.0,1734
2020,2468359,4.5,Beautiful blackcurrant fruit. Nice balance of tannins. Long warming finish.,2019-06-15T17:50:27.000Z,Casal Branco,Lobo e Falcão Wolf & Falcon Tinto 2020,4.0,1734
2020,2468359,4.5,"Pareltje. Zwarte bes, bramen, vanille en wat chocola. Zeer smooth. Absolute topper.",2019-10-05T20:41:51.000Z,Casal Branco,Lobo e Falcão Wolf & Falcon Tinto 2020,4.0,1734
2020,2468359,4.5,"Vanilla forward, then solid earthy tones. Great wine!",2019-12-13T14:45:49.000Z,Casal Branco,Lobo e Falcão Wolf & Falcon Tinto 2020,4.0,1734
2020,2468359,4.0,"Very tasty wine with a nice fruity aroma. Lots of different fruits in this one, cherries, berries, and figs with spicy notes. Smooth finish.",2019-12-28T04:18:55.000Z,Casal Branco,Lobo e Falcão Wolf & Falcon Tinto 2020,4.0,1734
2020,2468359,3.5,"Bit of a fruit bomb but well made - blackcurrant, cherry, spice - fruit forward and full bodied. Very good QPR and enjoyable 🍷",2020-09-09T02:01:55.000Z,Casal Branco,Lobo e Falcão Wolf & Falcon Tinto 2020,4.0,1734
2020,2468359,4.0,Blackberry and violet on the nose. Pleasant smell! Medium body. Some blackberry and raspberry on the palette. Good tannins. 4.1 to be exact.,2020-04-26T00:38:39.000Z,Casal Branco,Lobo e Falcão Wolf & Falcon Tinto 2020,4.0,1734
2020,2468359,3.5,"Dark violet with thick legs
Vanilla, fuit jam and earth on the nose
Strawberry and dark fruit on the palate
Medium tannin and acidity",2020-10-06T12:31:13.000Z,Casal Branco,Lobo e Falcão Wolf & Falcon Tinto 2020,4.0,1734
2020,2468359,4.0,Very aromatic wine. On the nose you get dark cherries and chocolate. A low tannin and very fruit forward wine. This is delicious. ,2020-12-20T23:45:35.000Z,Casal Branco,Lobo e Falcão Wolf & Falcon Tinto 2020,4.0,1734
2020,2468359,4.5,Smooth and very sensual. A little sweet but more of a hint of it. Drinkable. Need more.,2022-02-16T23:25:23.000Z,Casal Branco,Lobo e Falcão Wolf & Falcon Tinto 2020,4.0,1734
2020,2468359,4.0,"Often you can rely on Portuguese for interesting flavours, this is no different.  Cranberries, Ribena & marmite. Outstanding value, this fruity wine different without being quirky.  I enjoyed this wine being a little chilled 17/20.",2021-01-29T16:39:47.000Z,Casal Branco,Lobo e Falcão Wolf & Falcon Tinto 2020,4.0,1734
2020,2468359,5.0,"A perfect example of why Portugal is one of the very best wine countries on Earth. Rich and fragrant on the nose, with complex flavours of smoke, oak, vanilla, blackcurrant and cherry on the palate, with a dry finish containing a trace of mint that lingers on for some time after swallowed. One of the finest wines I’ve tried to date. I can’t think of anything more I could possibly want from it. ",2021-10-17T13:27:39.000Z,Casal Branco,Lobo e Falcão Wolf & Falcon Tinto 2020,4.0,1734
2020,2468359,4.0,Pandemic wine review #77. While watching trick or treaters on our security cameras (treat table in driveway) we opened this little gem. Anyone remember malt shops? (yes I’m old). Well this just screams chocolate malt. Like the super creamy with extra chocolate malt. 😋. Not quite what I was expecting but yum. I’m getting just a hint of pine  and pepper but really this is just a malt shop in a bottle. Very drinkable and friendly and if you like chocolate malts.....well I covered that. Cheers. ,2020-11-01T02:20:37.000Z,Casal Branco,Lobo e Falcão Wolf & Falcon Tinto 2020,4.0,1734
2020,2468359,4.0,"At home. Very good wine and great QPR. Full of red fruit, cherry, strawberry and black fruit, plum and blackberry. Some chocolate, vanilla and correct acidity that gives freshness and invites to have another glass. ",2021-02-20T23:26:33.000Z,Casal Branco,Lobo e Falcão Wolf & Falcon Tinto 2020,4.0,1734
2020,2468359,4.0,"The wine has pronounced intensity on the nose with aromas of blackberry, strawberry, chocolate, and hint of pepper. The wine is off-dry with medium acidity, medium+ tannin, high alcohol, and medium+ body. The wine has medium intensity on the palate and jammy with flavors of blueberries, blackberries, sweet tobacco, and chocolate mocha.",2020-12-16T03:34:50.000Z,Casal Branco,Lobo e Falcão Wolf & Falcon Tinto 2020,4.0,1734
2020,2468359,4.0,"An absolutely fantastic Portuguese blend. So bold and smooth, this masterpiece from Casal Branco is everything I remembered from the 2017 I had a while back. Deep purple/garnet in colour with flavours of dark fruit like blackberry and plum with strong notes of vanilla, mocha, cherry, oak and chocolate. It’s so well balanced you just keep reaching for that glass. Stunning! ",2020-12-30T20:39:58.000Z,Casal Branco,Lobo e Falcão Wolf & Falcon Tinto 2020,4.0,1734
2020,2468359,4.0,"Delightful red wine. Bright red fruit flavors and an ever so slight astringency. I’m enjoying a glass with a plate of roasted chicken wings and watching the Super Bowl. The wine is able to cut through the fat of the wings but doesn’t overpower them the way a big cab might. I gave the bottle a very slight chill before opening. I am looking forward to trying this unchilled, soon. Should be great with pizza or pasta.",2021-02-07T23:58:42.000Z,Casal Branco,Lobo e Falcão Wolf & Falcon Tinto 2020,4.0,1734
2020,2468359,4.5,Very full body and great,2020-12-12T19:38:25.000Z,Casal Branco,Lobo e Falcão Wolf & Falcon Tinto 2020,4.0,1734
2020,2468359,4.0,"A proper powerful Portuguese palette pounder. 
Gorgeous Ruby red colour. 
Oozes with red fruit and oak on the nose. Fantastic. 
Take a sip, it has the typical instant Portuguese bite. Almost a fizz on the tongue but then comes the bold cherry flavours, bits of plum and blackberry finished with vanilla, spice and pepper. It’s a belter this. ",2021-01-17T20:39:53.000Z,Casal Branco,Lobo e Falcão Wolf & Falcon Tinto 2020,4.0,1734
2020,2468359,4.0,"Mocha, chocolate and raspberry on the nose.  Starts with a distinctive note of milk chocolate, followed closely with cherry and molasses.  Finish is sort of a neapolitan ice cream mix.  This wine is very rich and enjoyable.  Yum!",2020-11-01T02:17:09.000Z,Casal Branco,Lobo e Falcão Wolf & Falcon Tinto 2020,4.0,1734
2020,2468359,4.0,"4.0
Very colorful and strong wine.
Strong dried plum, cheese and penicillin on the nose and in the mouth, chocolate, vanilla, cinnamon, cheese, cream, quince on the tongue. Best fits with something sweet. Don't pair with cheese or anything strongly flavoured.
Medium+ body. Medium dry and not high on tannins. Low acidity.",2020-10-22T20:16:31.000Z,Casal Branco,Lobo e Falcão Wolf & Falcon Tinto 2020,4.0,1734
2020,2468359,4.0,"Delicious young Portuguese wine! Soft and sweet, very fruity; blackberry, jam, cherry, strawberry, plum, vanilla and raisins. 14% ABV but this drinks almost like a fruit juice, so soft. Dark fruit mixed with some prune, fig and a touch of chocolate. 
Lovely fruity wine! Recommendable!",2020-07-11T20:10:52.000Z,Casal Branco,Lobo e Falcão Wolf & Falcon Tinto 2020,4.0,1734
2020,2468359,4.0,"Maybe a tad below 4. The defining factor of this wine, for me, is the tannins. Pretty high tannins that are grippy and drying. Aromas of oak, blackberry, old books and toast were followed by flavors of blackberry, oak, prunes and chocolate with some tart and sourness. Very high tannins, dry, full bodied with a medium finish. ",2022-09-04T00:42:43.000Z,Casal Branco,Lobo e Falcão Wolf & Falcon Tinto 2020,4.0,1734
2020,2468359,4.5,"Plum, blackberries, and chocolate in the mouth, full body, rich flavor sweet and well balanced ",2020-11-29T14:55:22.000Z,Casal Branco,Lobo e Falcão Wolf & Falcon Tinto 2020,4.0,1734
2020,2468359,4.5,Very nice dark berry flavors. ,2020-09-28T22:55:59.000Z,Casal Branco,Lobo e Falcão Wolf & Falcon Tinto 2020,4.0,1734
2020,2468359,4.0,"3.8
Wine Advent Calendar wine #15. 
This dark, smooth, Portuguese wine is easily the best red wine so far in the calendar. It’s also the first wine from Portugal. Leather and cocoa on the nose. The taste is chocolate dipped raspberry with a very long blackberry and vanilla finish. Finally an enjoyable red. I expected more of this with the WSJ calendar, but have been disappointed until now. Appears to be a bargain if you can find it.                                                                            ",2020-12-16T20:20:57.000Z,Casal Branco,Lobo e Falcão Wolf & Falcon Tinto 2020,4.0,1734
2020,2468359,4.0,"Having tried a few Portuguese wines from the Douro valley was intrigued to try this offering from ‘southern Portugal’ although Tejo is still north of Lisbon! This wine is a blend of 4 different grapes including the Touriga Nacional which is used in the making of port. There is a purple tinge in the glass and then a really pleasing fusion of juicy fruit, dark chocolate, spice, pepper and vanilla; soft but firm tannins. A total bargain which merits a 4* at only £10.99",2020-11-23T19:36:19.000Z,Casal Branco,Lobo e Falcão Wolf & Falcon Tinto 2020,4.0,1734
2020,2468359,5.0,"What an absolutley delicious red! Top notes of vanilla, raisin, black cherry, and oak, combine brilliantly to make a wonderfully complex wine. I can't remember having a Portuguese red before, but I'll be sure to seek a few out after this! ",2020-08-07T20:25:00.000Z,Casal Branco,Lobo e Falcão Wolf & Falcon Tinto 2020,4.0,1734
2020,2468359,4.0,Dark burgundy color. Big nose plum blackberry and white pepper and spices. Taste delivered the same. Fruity acid medium body with moderate tannins. ,2022-03-28T01:46:10.000Z,Casal Branco,Lobo e Falcão Wolf & Falcon Tinto 2020,4.0,1734
2020,2468359,4.0,"This one is hard to nail down. It's semi dry, lightly fruity - plum maybe...  Very nice wine.  I'd definitely buy this again. Came to me through Virgin wine club. ",2015-11-29T02:37:34.000Z,Casal Branco,Lobo e Falcão Wolf & Falcon Tinto 2020,4.0,1734
2020,2468359,4.5,"Vanilla and a very heavy black fruit aroma, with an oak and blackberry jam flavour. Jam not in a bad way, but in a sweet, want more way. 
This is a very smooth likeable wine that I highly recommend. ",2021-01-23T18:41:52.000Z,Casal Branco,Lobo e Falcão Wolf & Falcon Tinto 2020,4.0,1734
2020,2468359,4.5,"Fruity, Robust and full bodied w good Tannis and acidity. Full BlackBerry flavor. It's as easy to drink w food as on its own. Enjoyable all around",2018-02-16T03:39:41.000Z,Casal Branco,Lobo e Falcão Wolf & Falcon Tinto 2020,4.0,1734
2020,2468359,5.0,"Great fruit and such a smoothe drinker, no heavy alcohol burn so nice for the faint of heart. Dangerous wine if a bottle is available😈",2019-12-17T02:16:01.000Z,Casal Branco,Lobo e Falcão Wolf & Falcon Tinto 2020,4.0,1734
2020,2468359,3.5,"It's okay, flavor is a little over the top for me. Heavy black cherry, black plum, cinnamon and a little chocolate. I tasted a bit more alcohol than I was hoping for.",2020-11-11T02:48:36.000Z,Casal Branco,Lobo e Falcão Wolf & Falcon Tinto 2020,4.0,1734
2020,2468359,4.5,Rich and warm. Very tasty red,2020-02-20T20:10:53.000Z,Casal Branco,Lobo e Falcão Wolf & Falcon Tinto 2020,4.0,1734
2020,2468359,4.0,Wine is delicioso. BUT... It is not as dry as the description .. it is rather ‘primitivo’ style. Nevertheless a really enjoyable wine of very good quality! Would buy it again 😎,2021-01-13T18:48:21.000Z,Casal Branco,Lobo e Falcão Wolf & Falcon Tinto 2020,4.0,1734
2020,2468359,4.0,Lovely easy to drink wine. Chocolate and vanilla followed by chewy fruit and a long finish. Very smooth (14%). Just a tad too sweet to be perfect (for me). ,2021-01-15T20:13:07.000Z,Casal Branco,Lobo e Falcão Wolf & Falcon Tinto 2020,4.0,1734
2020,2468359,4.0,"Very heavy - sweet, honey, toffee . Would be great with a big chocolate dessert or a venison or game dish.",2021-04-30T21:46:04.000Z,Casal Branco,Lobo e Falcão Wolf & Falcon Tinto 2020,4.0,1734
2020,2468359,4.0,"This wine from Portugal was one of their new releases 
Very good , can definitely taste and smell the vanilla
Very enjoyable ",2020-09-28T22:11:54.000Z,Casal Branco,Lobo e Falcão Wolf & Falcon Tinto 2020,4.0,1734
2020,2468359,4.5,Delicious. Super smooth coffee and chocolate notes with rich morello cherries. Warm it a little,2019-11-22T08:42:24.000Z,Casal Branco,Lobo e Falcão Wolf & Falcon Tinto 2020,4.0,1734
2020,2468359,4.0,"Amazing, loved it so much I had a second bottle tonight 
Warmth from high alcohol and Christmas spices on the nose. ",2020-05-29T19:33:15.000Z,Casal Branco,Lobo e Falcão Wolf & Falcon Tinto 2020,4.0,1734
2020,2468359,4.0,"Fabulous Portuguese red, plenty of dark fruit and vanilla on the nose and palate, leading to smooth chocolate finish. Worth every penny.",2019-06-15T17:00:55.000Z,Casal Branco,Lobo e Falcão Wolf & Falcon Tinto 2020,4.0,1734
2020,2468359,4.0,"Restrained nose of ripe blackberries and blueberries. Same ripe berry fruit in the palate is juicy, mouth-watering, and barely balanced by soft tannins that linger in the finish.",2016-12-09T02:19:28.000Z,Casal Branco,Lobo e Falcão Wolf & Falcon Tinto 2020,4.0,1734
2020,2468359,4.0,Oak and blackcurrant.  Purple colour.  Slight acidity.  High residual alcohol gives hot end to finish. ,2020-05-30T20:44:05.000Z,Casal Branco,Lobo e Falcão Wolf & Falcon Tinto 2020,4.0,1734
2020,2468359,4.0,Oh my! Portugal!  So nice!  I could sip this all day.  And night!  Tastes like a meal & all it's components! ,2021-02-19T01:49:09.000Z,Casal Branco,Lobo e Falcão Wolf & Falcon Tinto 2020,4.0,1734
2020,2468359,4.5,This is absolutely delicious smooth. Just about the mix of dry and lovely aftertaste. My favourite advent calendar wine.,2020-12-16T19:11:28.000Z,Casal Branco,Lobo e Falcão Wolf & Falcon Tinto 2020,4.0,1734
2020,2468359,4.5,The 2016 is still better but love this wine,2019-01-24T14:48:07.000Z,Casal Branco,Lobo e Falcão Wolf & Falcon Tinto 2020,4.0,1734
2020,2468359,4.0, vanilla dark fruit oak blackberry. Nice smooth with subtle tannin that makes it bold on the palate without being overpowering ,2018-12-16T02:16:59.000Z,Casal Branco,Lobo e Falcão Wolf & Falcon Tinto 2020,4.0,1734
